canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2N3C)cc1,CHEMBL382207,IC50,nM,3860.0,IC50,nM,3860.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C,CHEMBL205335,IC50,nM,142.0,IC50,nM,142.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,CHEMBL205895,IC50,nM,13.0,IC50,nM,13.0
CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,CHEMBL381926,IC50,nM,82.0,IC50,nM,82.0
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C,CHEMBL205940,IC50,nM,56.0,IC50,nM,56.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,CHEMBL205231,IC50,nM,27.0,IC50,nM,27.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,CHEMBL129837,IC50,nM,760.0,IC50,nM,760.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,CHEMBL381782,IC50,nM,5510.0,IC50,nM,5510.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL130458,IC50,nM,10.0,IC50,nM,10.0
CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL205340,IC50,nM,94.0,IC50,nM,94.0
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,CHEMBL382351,IC50,nM,9890.0,IC50,nM,9890.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,IC50,nM,28.0,IC50,nM,28.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CO[C@@H](C2)O3)cc1,CHEMBL205321,IC50,nM,3430.0,IC50,nM,3430.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,CHEMBL207777,IC50,nM,97.0,IC50,nM,97.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,CHEMBL378404,IC50,nM,38.0,IC50,nM,38.0
CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,CHEMBL205967,IC50,nM,2420.0,IC50,nM,2420.0
CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,CHEMBL380830,IC50,nM,610.0,IC50,nM,610.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@@]2(C)CCO[C@H]2O3)cc1,CHEMBL206237,IC50,nM,6700.0,IC50,nM,6700.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,CHEMBL206093,IC50,nM,36.0,IC50,nM,36.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,CHEMBL426674,IC50,nM,20.0,IC50,nM,20.0
CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,CHEMBL377283,IC50,nM,486.0,IC50,nM,486.0
CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,CHEMBL494887,IC50,nM,340000.0,IC50,nM,340000.0
C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-],CHEMBL464538,IC50,nM,18.0,IC50,nM,18.0
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,CHEMBL395280,IC50,nM,47.0,IC50,nM,47.0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL433041,IC50,nM,22.0,IC50,nM,22.0
CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,CHEMBL54727,IC50,nM,22.0,IC50,nM,22.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,800.0,IC50,nM,800.0
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,IC50,nM,4150.0,IC50,nM,4150.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,22.0,IC50,nM,22.0
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,190.0,IC50,nM,190.0
COc1ccc(CC2=[N+](C)CCc3cc(OC)c(OC)cc32)cc1OC,CHEMBL383242,IC50,nM,5500.0,IC50,uM,5.5
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,CHEMBL19224,IC50,nM,24330.0,IC50,uM,24.33
COc1ccc(C(O)c2nccc3cc(OC)c(OC)cc23)cc1OC,CHEMBL207931,IC50,nM,10730.0,IC50,uM,10.73
COc1cc2ccnc(C(O)c3ccccc3OC)c2cc1OC,CHEMBL208132,IC50,nM,6940.0,IC50,uM,6.94
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,590.0,IC50,uM,0.59
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],CHEMBL211471,IC50,nM,42.1,IC50,nM,42.1
N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,CHEMBL209392,IC50,nM,73.6,IC50,nM,73.6
COc1cc(Br)c(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1OC,CHEMBL209924,IC50,nM,1012.9,IC50,nM,1012.9
Cc1cc2c(cc1CN1CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)OCO2,CHEMBL212162,IC50,nM,1341.7,IC50,nM,1341.7
CC1=C(CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C(=O)C2CCCCC2=N1,CHEMBL212111,IC50,nM,1072.8,IC50,nM,1072.8
Cc1nc2ccccn2c(=O)c1CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL209863,IC50,nM,3203.7,IC50,nM,3203.7
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,CHEMBL427232,IC50,nM,21.0,IC50,nM,21.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,CHEMBL211520,IC50,nM,126.3,IC50,nM,126.3
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,CHEMBL380050,IC50,nM,284.2,IC50,nM,284.2
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,CHEMBL384563,IC50,nM,98.0,IC50,nM,98.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,CHEMBL536047,IC50,nM,0.78,IC50,nM,0.78
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,CHEMBL395280,IC50,nM,260.0,IC50,nM,260.0
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,205.0,IC50,nM,205.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N,CHEMBL415799,IC50,nM,225.0,IC50,nM,225.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O,CHEMBL386541,IC50,nM,40.5,IC50,nM,40.5
COc1cc(C(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219262,IC50,nM,386.0,IC50,nM,386.0
COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219264,IC50,nM,8.39,IC50,nM,8.39
COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219316,IC50,nM,59.0,IC50,nM,59.0
COc1cc(CCC(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL384886,IC50,nM,72.1,IC50,nM,72.1
COc1cc(CCC(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL220141,IC50,nM,135.0,IC50,nM,135.0
COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL445846,IC50,nM,40.7,IC50,nM,40.7
COc1cc(CCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219911,IC50,nM,365.0,IC50,nM,365.0
COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL374981,IC50,nM,5.08,IC50,nM,5.08
COc1cc(C(=O)NCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL216159,IC50,nM,5.24,IC50,nM,5.24
COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219569,IC50,nM,5.65,IC50,nM,5.65
COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL434378,IC50,nM,18.2,IC50,nM,18.2
COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219550,IC50,nM,17.0,IC50,nM,17.0
COc1cc(C(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL219063,IC50,nM,241.0,IC50,nM,241.0
COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL266045,IC50,nM,89.2,IC50,nM,89.2
COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,CHEMBL385269,IC50,nM,51.6,IC50,nM,51.6
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,147.0,IC50,nM,147.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,CHEMBL374184,IC50,nM,105.0,IC50,nM,105.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3,CHEMBL218940,IC50,nM,58.0,IC50,nM,58.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,CHEMBL436302,IC50,nM,234.0,IC50,nM,234.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,CHEMBL219406,IC50,nM,169.0,IC50,nM,169.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,CHEMBL219405,IC50,nM,309.0,IC50,nM,309.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,CHEMBL220294,IC50,nM,191.0,IC50,nM,191.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,CHEMBL219400,IC50,nM,338.0,IC50,nM,338.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3,CHEMBL219172,IC50,nM,193.0,IC50,nM,193.0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CCCC3,CHEMBL218939,IC50,nM,122.0,IC50,nM,122.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,600.0,IC50,uM,0.6
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,635.33,Log IC50,,-6.197
Cc1c2c(cc[n+]1C)c1cc(O)ccc1n2C,CHEMBL441868,IC50,nM,1900.0,IC50,uM,1.9
Cc1c2c(cc[n+]1C)c1cc(O)ccc1n2C,CHEMBL441868,IC50,nM,1896.71,Log IC50,,-5.722
Cc1c2[nH]c3ccc(O)cc3c2cc[n+]1C,CHEMBL375862,IC50,nM,1000.0,IC50,uM,1.0
Cc1c2[nH]c3ccc(O)cc3c2cc[n+]1C,CHEMBL375862,IC50,nM,984.01,Log IC50,,-6.007
Cn1c2ccc(O)cc2c2cc[n+](C)cc21,CHEMBL373651,IC50,nM,1800.0,IC50,uM,1.8
Cn1c2ccc(O)cc2c2cc[n+](C)cc21,CHEMBL373651,IC50,nM,1819.7,Log IC50,,-5.74
C[n+]1ccc2c(c1)[nH]c1ccc(O)cc12,CHEMBL220905,IC50,nM,4200.0,IC50,uM,4.2
C[n+]1ccc2c(c1)[nH]c1ccc(O)cc12,CHEMBL220905,IC50,nM,4197.59,Log IC50,,-5.377
COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1,CHEMBL374729,IC50,nM,800.0,IC50,uM,0.8
COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1,CHEMBL374729,IC50,nM,755.09,Log IC50,,-6.122
COc1ccc2c(c1)c1cc[n+](C)cc1n2C,CHEMBL385778,IC50,nM,1300.0,IC50,uM,1.3
COc1ccc2c(c1)c1cc[n+](C)cc1n2C,CHEMBL385778,IC50,nM,1396.37,Log IC50,,-5.855
COc1ccc2[nH]c3c[n+](C)ccc3c2c1,CHEMBL376434,IC50,nM,2200.0,IC50,uM,2.2
COc1ccc2[nH]c3c[n+](C)ccc3c2c1,CHEMBL376434,IC50,nM,2208.0,Log IC50,,-5.656
COc1ccc2c(c1)c1ccnc(C)c1n2C,CHEMBL375077,IC50,nM,11800.0,IC50,uM,11.8
COc1ccc2c(c1)c1ccnc(C)c1n2C,CHEMBL375077,IC50,nM,11776.06,Log IC50,,-4.929
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,IC50,nM,48000.0,IC50,uM,48.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,IC50,nM,500.0,IC50,uM,0.5
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,IC50,nM,493.17,Log IC50,,-6.307
COc1cc2ccc(=O)oc2cc1O,CHEMBL71851,IC50,nM,168600.0,IC50,uM,168.6
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,3200.0,IC50,uM,3.2
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC.Cl.Cl.Cl.Cl,CHEMBL500996,IC50,nM,5370.32,Log IC50,,-5.27
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,IC50,nM,13.49,Log IC50,,-7.87
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,22.91,Log IC50,,-7.64
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,426.58,Log IC50,,-6.37
CCN(CCCCCCNc1ccc(CCc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,CHEMBL611732,IC50,nM,30902.95,Log IC50,,-4.51
CCN(CCCCCCNc1ccc(Cc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,CHEMBL222037,IC50,nM,1071.52,Log IC50,,-5.97
CCN(CCCCCCNc1ccc(-c2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,CHEMBL222044,IC50,nM,2630.27,Log IC50,,-5.58
CC[N+](C)(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.[I-].[I-],CHEMBL222043,IC50,nM,120.23,Log IC50,,-6.92
CC[N+](C)(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-],CHEMBL221992,IC50,nM,5.754,Log IC50,,-8.24
CC[N+](C)(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-],CHEMBL19949,IC50,nM,5.754,Log IC50,,-8.24
CCN(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222875,IC50,nM,169.82,Log IC50,,-6.77
CCN(CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222818,IC50,nM,63.1,Log IC50,,-7.2
CCN(CCCCCC(=O)Nc1ccc(-c2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222340,IC50,nM,36.31,Log IC50,,-7.44
CCN(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222378,IC50,nM,6.607,Log IC50,,-8.18
CCN(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL387394,IC50,nM,7.413,Log IC50,,-8.13
CCN(CCCCCC(=O)N1CCC(CC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222946,IC50,nM,3.311,Log IC50,,-8.48
CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222904,IC50,nM,3.311,Log IC50,,-8.48
CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL385130,IC50,nM,18.62,Log IC50,,-7.73
COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC.O=C(O)C(=O)O,CHEMBL222856,IC50,nM,169.82,Log IC50,,-6.77
O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225567,IC50,nM,0.07,IC50,pM,70.0
O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225198,IC50,nM,0.02,IC50,pM,20.0
O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL223443,IC50,nM,0.12,IC50,pM,120.0
O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225326,IC50,nM,0.23,IC50,pM,230.0
O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225021,IC50,nM,0.13,IC50,pM,130.0
O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225567,IC50,nM,2000.0,IC50,uM,2.0
O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225198,IC50,nM,6000.0,IC50,uM,6.0
O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL223443,IC50,nM,7000.0,IC50,uM,7.0
O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225021,IC50,nM,2000.0,IC50,uM,2.0
O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL225326,IC50,nM,15000.0,IC50,uM,15.0
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],CHEMBL345124,IC50,nM,13000.0,IC50,uM,13.0
CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL225610,IC50,nM,2680.0,IC50,uM,2.68
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,CHEMBL189957,IC50,nM,0.32,IC50,nM,0.32
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,CHEMBL340427,IC50,nM,0.3,IC50,nM,0.3
CCN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1OC,CHEMBL224553,IC50,nM,3150.0,IC50,uM,3.15
COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c(OC)c1OC,CHEMBL387849,IC50,nM,155000.0,IC50,uM,155.0
COc1ccc(OC)c(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,CHEMBL225615,IC50,nM,127000.0,IC50,uM,127.0
COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1OC,CHEMBL389668,IC50,nM,138000.0,IC50,uM,138.0
CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1[N+](=O)[O-],CHEMBL224811,IC50,nM,413000.0,IC50,uM,413.0
Cc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1,CHEMBL225638,IC50,nM,565000.0,IC50,uM,565.0
CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccc(Cl)cc1,CHEMBL223652,IC50,nM,1050000.0,IC50,uM,1050.0
CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1,CHEMBL375976,IC50,nM,594000.0,IC50,uM,594.0
CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1Cl,CHEMBL225453,IC50,nM,433000.0,IC50,uM,433.0
COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)cc1,CHEMBL225396,IC50,nM,360000.0,IC50,uM,360.0
COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,CHEMBL225451,IC50,nM,40000.0,IC50,uM,40.0
COc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1,CHEMBL376186,IC50,nM,2180.0,IC50,uM,2.18
COc1ccccc1CN(C)CCCOc1ccc2c(=O)c3ccccc3oc2c1,CHEMBL390083,IC50,nM,3400.0,IC50,uM,3.4
COc1cc2oc3cc(OCCCCCCCN(C)Cc4ccccc4)ccc3c(=O)c2cc1OC,CHEMBL224981,IC50,nM,2320.0,IC50,uM,2.32
COc1ccc2c(=O)c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3oc2c1,CHEMBL225366,IC50,nM,7840.0,IC50,uM,7.84
CN(CCCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL224555,IC50,nM,908000.0,IC50,uM,908.0
CN(CCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL224347,IC50,nM,626000.0,IC50,uM,626.0
CN(CCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL390598,IC50,nM,388000.0,IC50,uM,388.0
CN(CCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL427090,IC50,nM,152000.0,IC50,uM,152.0
CN(CCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL224469,IC50,nM,10300.0,IC50,uM,10.3
CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL224433,IC50,nM,2820.0,IC50,uM,2.82
CN(CCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL390737,IC50,nM,2890.0,IC50,uM,2.89
CN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL427249,IC50,nM,7780.0,IC50,uM,7.78
CN(CCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,CHEMBL225611,IC50,nM,6250.0,IC50,uM,6.25
C[C@H]1C=C2N3CC[C@@H](O)C24[C@H](CC(=O)[C@H]4C[C@H](O)C3)C1,CHEMBL376327,IC50,nM,27900.0,IC50,uM,27.9
CC1=C[C@H]2[C@H](O)C(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,CHEMBL229334,IC50,nM,16700.0,IC50,uM,16.7
COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,CHEMBL75121,IC50,nM,44.5,IC50,nM,44.5
COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC.[I-],CHEMBL396199,IC50,nM,10.5,IC50,nM,10.5
COc1ccc2c(=O)cc(-c3ccc(CN(C)Cc4ccccc4)cc3)oc2c1,CHEMBL241830,IC50,nM,80500.0,IC50,nM,80500.0
COc1ccc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2c1,CHEMBL241828,IC50,nM,18100.0,IC50,nM,18100.0
COc1cc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2cc1OC,CHEMBL241827,IC50,nM,3100.0,IC50,nM,3100.0
COc1cc2oc(-c3cccc(CN(C)Cc4ccccc4)c3)cc(=O)c2cc1OC,CHEMBL245055,IC50,nM,2270.0,IC50,nM,2270.0
CCN(Cc1ccccc1)Cc1cccc(-c2coc3cc(OC)c(OC)cc3c2=O)c1,CHEMBL388714,IC50,nM,1590.0,IC50,nM,1590.0
COc1cc2occ(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)c2cc1OC,CHEMBL245054,IC50,nM,2020.0,IC50,nM,2020.0
COc1cc2occ(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)c2cc1OC,CHEMBL244838,IC50,nM,1230.0,IC50,nM,1230.0
CN(Cc1ccccc1)Cc1ccc(-c2cc3cc(N)ccc3oc2=O)cc1,CHEMBL244624,IC50,nM,281.0,IC50,nM,281.0
CN(Cc1ccccc1)Cc1ccc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)cc1,CHEMBL244619,IC50,nM,148.0,IC50,nM,148.0
COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,CHEMBL396247,IC50,nM,49.3,IC50,nM,49.3
CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,CHEMBL244416,IC50,nM,18.3,IC50,nM,18.3
